judul-abstrak,kategori,lang,,,,,
efektivitas pembelajaran model savi berbantuan multimedia interaktif dibandingkan model konvensional peningkatan kompetensi dasar komputer jaringan penelitian bertujuan nilai pretest posttest kelas eksperimen model savi berbantuan multimedia interaktif nilai pretest posttest kelas kontrol model konvensional persepsi siswa kualitas pelaksanaan model savi berbantuan multimedia interaktif skor gainkelas eksperimen kelas kontrol perbedaan kompetensi dasar merencankan kebutuhan spesifikasi pc pembelajaran model savi berbantuan multimedia interaktif dibandingkan model konvensional penelitian penelitian kuasi eksperimen desain nonequivalent control group design populasi penelitain siswa kelas tkj smk negeri karanganyar kelas pengambilan sampel purposive sampling diambil sampel siswa kelas tkj tkj siswa hasil penelitian rerata nilai pretest model savi berbantuan multimedia interaktif kategori posttest kategori rerata nilai pretest model konvensional kategori posttest kategori persepsi siswa pembelajaran model savi berbantuan multimedia interaktif kategori efektivitas skor gain kelas eksperimen skor gain kelas kontrol model savi berbantuan multimedia interaktif meningkatkan kompetensi dasar model konvensional ujit arah,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multi media interaktif mata pelajaran teknologi informasi komunikasi materi microsoft excel sma lampung penelitian bertujuan mendeskripsikan kondisi penggunaan media interaktif sma lampung mata pelajaran tik mengembangkan produk multimedia interaktif mata pelajaran tik menganalisis tingkat efektifitas penggunaan multimedia interaktif menganalisis tingkat efisiensi penggunaan multimedia interaktif menganalisis peningkatan motivasi belajar siswa multimedia interaktif mata pelajaran tik menganalisis daya tarik siswa multimedia interaktif mata pelajaran tik materi microsoft excel,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia interaktif model hannafin and peck pelajaran bahasa inggris smp negeri singaraja permasalahan smp singaraja tercapainya tujuan pembelajaran bahasa inggris maksimal siswa memperoleh hasil belajar kkm ditentukan penelitian produk multimedia pembelajaran bahasa inggris penelitian bertujuan mendeskripsikan rancang bangun pengembangan multimedia interaktif mata pelajaran bahasa inggris kualitas hasil pengembangan multimedia interaktif review ahli uji coba siswa efektivitas multimedia interaktif mata pelajaran bahasa inggris penelitian penelitian pengembangan model hannafin and peck model hannafin and peck tahap analisis kebutuhan desain pengembangan implementasi validasi multimedia interaktif ahli isi mata pelajaran ahli desain pembelajaran ahli media pembelajaran siswa uji coba perorangan siswa uji coba kelompok siswa uji coba lapangan efektivitas multimedia interaktif desain penelitian pretest posttest data dikumpulkan metode kuesioner tes analisis data analisis deskriptif kualitatif kuantitatif statistik inferensialinduktif ujit hasil penelitian pengembangan deskripsi rancang bangun pengembangan multimedia interaktif kualitas hasil pengembangan media review ahli siswa hasil validasi media ahli isi mata pelajaran ahli desain pembelajaran ahli media pembelajaran ketiganya kategori uji coba perorangan kategori uji coba kelompok uji coba lapangan kategori efektivitas hasil pengembangan multimedia interaktif signifikansi diperoleh thitung ttabel perbedaan signifikan hasil belajar siswa multimedia interaktif,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
perancangan aplikasi multimedia pembelajaran anatomi tubuh manusia sekolah dasar pembelajaran anatomi tubuh manusia dibutuhkan metode media meningkatkan semangat minat siswa mempelajari anatomi tubuh manusia metode sekolahsekolah metode guru menerangkan siswa mendengarkan buku pelajaran minim ilustrasi siswa aktif mudah cepat jenuh materi diterangkan kelas berdasarkan permasalahan dibangun aplikasi multimedia pembelajaran anatomi tubuh manusia berbasis desktop diharapkan mendukung proses pembelajaran sekolah tahaptahap membangun aplikasi multimedia pembelajaran mempelajari studi pustaka mewawancari narasumber merancang aplikasi pembuatan aplikasi tahap pengujian aplikasi dibangun adobe flash professional adobe illustrator adobe photoshop metode pengembangan mutimedia multimedia development life cycle mdlc metode pengujian aplikasi metode black box test aplikasi multimedia pembelajaran anatomi tubuh manusia media pembelajaran interaktif sekolah dasar berhasil dirancang dibangun adobe flash professional hasil pengujian kotak hitam aplikasi fungsi menu tombol berjalan semestinya kunci multimedia pembelajaran adobe flash professional multimedia development life cycle mdlc anatomi tubuh manusia,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran pemrograman dasar kelas smk penelitian bertujuan menghasilkan multimedia pembelajaran pemrograman dasar kelas smk unjuk kerja tingkat kelayakan tanggapan siswa penggunaan multimedia pembelajaran pengembangan multimedia pembelajaran metode research and development jenis penelitian pengembangan tahapan tahapan proses pengembangan multimedia pembelajaran tahap perencanaan desain pengembangan pengujian pengujian alpha testing beta testing pengujian alpha testing unjuk kerja validasi expert judgement ahli media ahli materi beta testing diuji cobakan siswa pengambilan data dilaksanakan smk pengasih melibatkan siswa uji coba instrumen smk pengasih melibatkan siswa tanggapan siswa multimedia pembelajaran hasil penelitian menghasilkan multimedia pembelajaran unjuk kerja sesuai fungsinya hasil validator ahli media kategori layak ahli materi kategori layak tanggapan siswa media lapangan kategori layak disimpulkan multimedia pembelajaran layak,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengaruh variasi multimedia presentasi hasil belajar bahasa inggris peserta didik memilikigaya belajar berbeda penelitian menguji dampak penggunaan variasi multimedia presentasi hasil belajar bahasa inggris peserta didik memiliki gaya belajar berbeda tujuan utama penelitian menguji perbedaan hasil belajar bahasa inggris peserta didik dibelajarkan multimedia presentasi berbeda macromedia flash power point prezi perbedaan hasil belajar bahasa inggris peserta didik memiliki gaya belajar berbeda auditory kinestetik visual interaksi variasi multimedia presentasi gaya belajar hasil belajar bahasa inggris hasil penelitian perbedaan hasil belajar kelompok peserta didik dibelajarkan variasi multimedia presentasi kelompok peserta didik dibelajarkan multimedia presentasi power point memiliki rerata nilai hasil belajar tertinggi dibandingkan kelompok peserta didik perbedaan kelompok peserta didik memiliki gaya belajar berbeda kelompok peserta didik memiliki gaya belajar visual rerata hasil belajar tertinggi dibandingkan peserta didik memiliki gaya belajar interaksi variasi multimedia presentasi gaya belajar hasil belajar bahasa inggris peserta didik,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran interaktif mata pelajaran ipa model luther kelas viii semester genap smp negeri singaraja penelitian dilatarbelakangi permasalahan keterbatasan media pembelajaran menarik sesuai materi ajar penelitian bertujuan mendeskripsikan rancang bangun produk multimedia pembelajaran interaktif mata pelajaran ipa kualitas produk multimedia pembelajaran interaktif review ahli uji coba siswa efektivitas multimedia pembelajaran interaktif mata pelajaran ipa penelitian penelitian pengembangan penelitian pengembangan model pengembangan luther data dikumpulkan metode pencatatan dokumen wawancara kuesioner tes analisis data analisis deskriptif kualitatif kuantitatif statistik inferensialinduktif ujit hasil penelitian deskripsi rancang bangun pengembangan multimedia pembelajaran kualitas hasil pengembangan media review ahli siswa ahli bidang studi kualifikasi ahli desain pembelajaran kualifikasi ahli media pembelajaran kualifikasi uji coba perorangan uji coba kelompok uji coba lapangan kategori efektivitas hasil pengembangan multimedia pembelajaran interaktif signifikansi penghitungan hasil belajar manual diperoleh hasil hitung harga tabel taraf signifikansi harga hitung harga tabel ditolak diterima perbedaan signifikan hasil belajar siswa multimedia pembelajaran interaktif,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan media pembelajaran multimedia interaktif materi pokok teorema pythagoras penggunaan teknologi menunjang kegiatan pembelajaran sesuai amanah ktsp kurikulum jenjang smp pemanfaatan teknologi diwujudkan media pembelajaran berbasis multimedia interaktif salah materi kelas vii smp disajikan media interaktif teorema pythagoras penelitian materi teorema pythagoras diajarkan berfokus sub materi pokok teorema pythagoras menentukan sisisisi segitiga sikusiku memecahkan bangun datar berkaitan teorema pythagoras,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia interaktif kompetensi dasar mengoperasikan software basis data smk negeri seyegan penelitian bertujuan menghasilkan produk multimedia interaktif kompetensi dasar mengoperasikan software basis data kelayakan produk multimedia interaktif keefektifan pembelajaran multimedia interaktif dikembangkan dibandingkan pembelajaran multimedia interaktif penelitian penelitian pengembangan berdasarkan model alessi trollip pelaksanaan uji coba keefektifannya quasi eksperimen data dikumpulkan meliputi kualitas produk pengembangan hasil belajar analisis data statistik deskriptif inferensial uji ukuran pengaruh hasil penelitian produk dihasilkan multimedia interaktif simulasi software basis data hasil tes alfa tes beta produk dikembangkan kualitas layak uji coba pembelajaran multimedia interaktif dikembangkan efektif dibandingkan pembelajaran multimedia interaktif,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia pembelajaran interaktif ipa model assure siswa kelas vii smp sawan hasil belajar ipa siswa kelas vii smp negeri sawan memuaskan salah indikasinya capaian rerata hasil belajar ipa angka nilai kriteria ketuntasan minimal kkm nasional ditetapkan salah faktor diduga penyebab memuaskan hasil belajar minimnya sumber belajar multimedia tersedia sekolah dasar kondisi penelitian pengembangan multimedia pembelajaran interaktif harapan hasil belajar mata pelajaran ipa meningkat bertitik tolak penelitian bertujuan mendeskripsikan desain pengembangan multimedia pembelajaran interaktif menguji validitas hasil pengembangan multimedia pembelajaran interaktif ipa siswa kelas vii smp efektivitas penggunaan pengembangan multimedia pembelajaran interaktif hasil belajar ipa siswa kelas vii smp jenis penelitian penelitian pengembangan model assure penelitian melibatkan siswa kelas vii vii smp negeri sawan masingmasing orang pengumpulan data penelitian metode pencatatan dokumen kuesioner tes data didapatkan metode pencatatan dokumen dianalisis deskriptif kualitatif data metode kuesioner dianalisis deskriptif kualitatif deskriptif kuantitatif data metode tes dianalisis statistik inferensial hasil penelitian menemukan desain pengembangan multimedia interaktif menghasilkan flowchart storyboard kualitas validitas multimedia pemebalajaran interaktif hasil evaluasi ahli isi kualifikasi hasil evaluasi ahli desain kualifikasi hasil evaluasi ahli media kualifikasi hasil uji perorangan kualifikasi hasil uji kelompok kualifikasi hasil uji lapangan kualifikasi hipotesis penelitian berdasarkan perhitungan hasil belajar manual diperoleh hasil hitung harga tabel taraf signifikansi harga hitung harga tabel ditolak diterima perbedaan signifikan hasil belajar ipa siswa multimedia pembelajaran interaktif nilai ratarata media dibandingkan media disimpulkan multimedia pembelajaran interaktif efektif meningkatkan hasil belajar ipa siswa kelas vii semester genap smp negeri sawan,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
pengembangan multimedia interaktif mata pelajaran matematika tingkat sma kelas bandar lampung pengembangan multimedia interaktif mata pelajaran matematika tingkat sma kelas bandar lampung penelitian bertujuan menggambarkan proses pembelajaran sma bandar lampung mata pelajaran matematika mengembangkan produk pembelajaran multimedia interaktif media pembelajaran efektif efesien memiliki daya tarik menganalisis tingkat efektifitas penggunaan multimedia interaktif mata pelajaran matematika menganalisis tingkat efesiensi penggunaan multimedia interaktif mata pelajaran matematika menganalisis tingkat kemenarikan penggunaan multimedia interaktif mata pelajaran matematika penelitian metode pengembangan dilaksanakan sma negeri bandar lampung kelas semester genap sma negeri bandar lampung data dikumpulkan obsevasi angket dianalisis uji ttest independent kesimpulan penelitian media pembelajaran metode bervariasi siswa mengalami kesulitan memahami pelajaran matematika penggunaan multimedia interaktif media pembelajaran dilaksanakan sma bandar lampung produk pengembangan multimedia program adobe flash cs program pendukung program multimedia meningkatkan prestasi belajar siswa ratarata penggunaan multimedia interaktif meningkatkan efesiensi pembelajaran menghemat proses pembelajaran produk multimedia interaktif memiliki daya tarik meningkatkan motivasi belajar siswa,4,"<re.Match object; span=(0, 2), match='id'>",,,,,
